order_item_id,order_id,product_id,quantity,unit_price
27511,9133,211,4,171.41
27512,9134,990,1,746.56
27513,9134,673,3,90.47
27514,9134,506,3,809.10
27515,9134,191,1,728.92
27516,9134,880,1,476.05
27517,9135,107,4,726.30
27518,9135,174,4,716.75
27519,9135,909,4,665.67
27520,9135,247,1,507.19
27521,9136,942,3,108.03
27522,9136,466,3,474.57
27523,9136,832,2,791.09
27524,9136,680,1,573.92
27525,9137,690,3,139.04
27526,9137,152,4,351.23
27527,9138,725,2,51.93
27528,9139,12,3,252.44
27529,9139,446,2,91.34
27530,9140,552,2,686.96
27531,9141,716,2,859.79
27532,9141,170,3,249.61
27533,9142,149,4,402.51
27534,9142,178,4,815.41
27535,9143,151,2,498.65
27536,9143,359,2,906.47
27537,9143,134,3,656.29
27538,9143,702,4,517.95
27539,9144,272,4,784.51
27540,9145,917,4,346.99
27541,9145,480,4,224.98
27542,9145,904,3,479.07
27543,9146,997,4,811.33
27544,9146,213,1,71.04
27545,9147,418,3,185.62
27546,9148,841,1,601.96
27547,9148,303,3,687.88
27548,9149,324,3,268.01
27549,9150,208,2,37.12
27550,9150,358,2,684.14
27551,9150,769,3,297.76
27552,9150,906,2,257.74
27553,9151,269,4,567.21
27554,9152,110,4,611.95
27555,9152,715,4,529.37
27556,9152,57,4,747.00
27557,9152,928,1,822.53
27558,9153,128,1,765.56
27559,9153,364,1,520.90
27560,9153,641,2,43.04
27561,9153,658,4,415.93
27562,9153,369,2,559.03
27563,9154,646,1,864.25
27564,9154,329,3,91.32
27565,9155,860,2,488.94
27566,9155,694,2,370.11
27567,9155,103,1,309.60
27568,9155,977,2,755.08
27569,9155,821,4,14.93
27570,9156,819,4,906.18
27571,9157,263,1,785.22
27572,9158,632,2,465.93
27573,9158,468,2,466.56
27574,9159,235,4,220.58
27575,9159,374,2,111.37
27576,9160,691,4,525.88
27577,9160,128,4,784.32
27578,9161,28,3,349.38
27579,9161,168,3,676.35
27580,9162,772,2,594.83
27581,9162,522,2,700.03
27582,9162,473,1,605.88
27583,9163,399,3,567.01
27584,9164,660,2,717.94
27585,9164,704,4,499.41
27586,9164,437,2,408.18
27587,9164,293,3,151.14
27588,9164,446,4,98.60
27589,9165,402,4,324.97
27590,9166,276,3,80.31
27591,9166,834,2,730.61
27592,9166,707,2,116.45
27593,9166,704,1,542.33
27594,9166,163,1,644.45
27595,9167,617,1,424.45
27596,9168,684,4,240.93
27597,9168,840,2,105.62
27598,9169,195,1,568.53
27599,9169,584,4,507.34
27600,9169,549,4,807.14
27601,9169,920,3,736.17
27602,9169,508,3,723.92
27603,9170,553,2,331.08
27604,9170,426,2,671.69
27605,9170,918,1,779.43
27606,9171,810,1,125.96
27607,9171,649,1,410.91
27608,9171,862,2,802.23
27609,9171,739,2,641.81
27610,9172,670,1,549.98
27611,9172,676,1,159.38
27612,9172,906,3,232.87
27613,9172,532,1,476.73
27614,9173,141,3,295.44
27615,9173,46,3,595.26
27616,9173,434,2,447.26
27617,9174,161,3,94.81
27618,9175,57,1,782.95
27619,9175,621,2,294.70
27620,9176,250,4,804.15
27621,9176,524,2,245.80
27622,9177,783,4,466.78
27623,9177,577,1,719.97
27624,9177,442,3,808.53
27625,9178,753,4,231.00
27626,9179,737,4,352.83
27627,9179,892,3,801.59
27628,9179,226,2,211.06
27629,9179,122,4,79.87
27630,9179,470,2,538.08
27631,9180,291,3,421.78
27632,9180,791,3,123.04
27633,9180,448,2,630.89
27634,9180,386,1,475.85
27635,9180,950,4,386.53
27636,9181,39,1,516.87
27637,9182,419,3,181.04
27638,9183,334,2,742.35
27639,9183,746,4,179.07
27640,9183,761,1,198.21
27641,9184,602,1,778.04
27642,9184,311,1,491.15
27643,9184,276,3,72.91
27644,9185,591,4,29.29
27645,9185,484,1,235.88
27646,9185,873,2,364.66
27647,9186,741,2,792.04
27648,9186,353,4,524.51
27649,9187,156,2,634.64
27650,9187,681,4,216.35
27651,9188,354,2,265.02
27652,9188,772,2,608.69
27653,9188,29,2,521.08
27654,9189,248,3,68.17
27655,9189,908,3,851.81
27656,9190,1000,2,563.12
27657,9191,179,4,591.99
27658,9191,792,4,479.79
27659,9191,296,1,92.83
27660,9192,884,3,295.62
27661,9192,162,3,18.44
27662,9192,357,4,13.04
27663,9193,678,2,75.32
27664,9193,763,2,672.76
27665,9194,298,2,272.16
27666,9194,870,2,290.56
27667,9195,103,4,318.59
27668,9195,198,1,816.54
27669,9196,109,2,337.05
27670,9196,847,1,162.76
27671,9196,404,3,809.14
27672,9197,741,4,829.21
27673,9197,943,2,33.26
27674,9197,587,3,39.68
27675,9197,844,1,617.01
27676,9197,881,2,116.88
27677,9198,879,1,253.41
27678,9198,544,1,260.21
27679,9198,578,1,158.21
27680,9198,421,4,545.17
27681,9199,488,4,233.34
27682,9199,43,4,562.84
27683,9199,959,3,319.30
27684,9199,239,3,815.45
27685,9200,881,4,114.40
27686,9200,211,4,155.83
27687,9200,989,3,582.79
27688,9201,667,2,641.87
27689,9201,19,1,398.96
27690,9201,502,3,21.26
27691,9201,600,3,551.50
27692,9202,466,4,505.95
27693,9203,127,2,650.14
27694,9203,469,2,567.63
27695,9204,952,4,736.79
27696,9204,679,4,419.16
27697,9204,116,3,746.43
27698,9204,448,2,559.59
27699,9205,750,4,252.50
27700,9205,570,4,837.69
27701,9205,254,1,743.28
27702,9205,390,1,147.08
27703,9205,527,3,753.14
27704,9206,707,4,108.83
27705,9207,399,1,555.58
27706,9207,861,4,397.61
27707,9208,499,1,324.27
27708,9209,905,3,835.57
27709,9210,160,1,844.71
27710,9210,890,2,649.29
27711,9210,218,4,266.79
27712,9210,356,3,735.32
27713,9211,360,3,57.91
27714,9211,180,4,264.86
27715,9211,161,1,90.15
27716,9211,885,3,780.85
27717,9212,892,4,836.67
27718,9213,867,4,417.52
27719,9213,681,3,195.82
27720,9213,70,1,346.20
27721,9214,950,4,411.50
27722,9214,379,2,723.66
27723,9214,569,4,12.25
27724,9214,444,4,636.32
27725,9214,1000,4,640.66
27726,9215,23,4,111.19
27727,9215,671,2,681.63
27728,9215,99,4,200.28
27729,9215,588,2,321.16
27730,9216,168,1,759.51
27731,9216,472,4,446.36
27732,9216,336,2,463.70
27733,9217,359,2,846.91
27734,9217,626,1,101.96
27735,9217,519,1,396.68
27736,9217,269,1,580.32
27737,9217,727,2,752.72
27738,9218,307,2,317.35
27739,9218,170,4,249.32
27740,9218,524,2,251.50
27741,9219,280,2,704.96
27742,9219,490,1,877.88
27743,9219,190,4,712.05
27744,9220,828,1,478.20
27745,9221,782,2,932.30
27746,9221,405,2,516.22
27747,9221,453,2,340.52
27748,9221,186,2,660.54
27749,9222,668,3,167.17
27750,9222,234,3,770.69
27751,9222,790,3,435.21
27752,9222,508,2,749.70
27753,9223,878,1,714.75
27754,9224,763,4,666.85
27755,9224,710,2,844.67
27756,9225,66,3,465.38
27757,9225,75,1,230.48
27758,9225,21,3,503.95
27759,9226,111,2,46.71
27760,9227,427,1,552.67
27761,9228,402,3,334.21
27762,9229,187,1,760.64
27763,9229,182,4,121.19
27764,9229,242,2,895.76
27765,9230,651,2,455.44
27766,9230,460,2,669.46
27767,9231,951,1,328.79
27768,9231,336,4,456.17
27769,9231,405,4,539.50
27770,9231,905,1,872.66
27771,9231,916,1,496.97
27772,9232,924,4,713.18
27773,9232,357,2,11.74
27774,9232,165,1,49.18
27775,9232,796,4,809.07
27776,9233,859,3,488.62
27777,9233,79,1,644.17
27778,9233,826,4,262.16
27779,9233,789,4,744.51
27780,9234,722,3,763.97
27781,9234,950,1,410.53
27782,9234,656,1,754.91
27783,9234,255,2,621.66
27784,9235,632,2,472.88
27785,9235,337,4,71.81
27786,9235,112,2,269.13
27787,9236,943,1,32.56
27788,9236,529,3,385.94
27789,9236,746,3,171.93
27790,9236,506,2,883.66
27791,9236,927,3,669.39
27792,9237,889,2,399.92
27793,9237,992,4,362.92
27794,9237,562,1,183.40
27795,9237,780,1,680.89
27796,9237,559,1,241.52
27797,9238,564,4,303.23
27798,9238,344,2,684.51
27799,9238,64,4,736.71
27800,9239,343,1,255.09
27801,9239,142,1,557.46
27802,9239,699,1,673.48
27803,9239,248,4,70.69
27804,9239,854,1,569.82
27805,9240,920,1,757.61
27806,9240,475,3,662.84
27807,9240,617,1,449.77
27808,9240,846,4,216.17
27809,9241,28,2,349.03
27810,9242,771,1,590.44
27811,9242,302,2,356.02
27812,9242,89,2,155.79
27813,9242,720,3,77.43
27814,9242,530,2,303.36
27815,9243,801,2,812.95
27816,9243,669,1,312.99
27817,9243,95,4,46.11
27818,9243,243,2,346.69
27819,9243,26,3,471.86
27820,9244,260,2,253.21
27821,9244,321,1,420.94
27822,9245,50,1,373.95
27823,9245,856,3,802.49
27824,9245,637,4,59.23
27825,9245,128,1,768.21
27826,9246,130,1,584.97
27827,9246,229,3,685.96
27828,9246,646,2,817.77
27829,9246,719,3,569.15
27830,9247,286,3,127.11
27831,9247,364,4,521.34
27832,9247,589,1,609.99
27833,9248,246,3,679.03
27834,9248,800,2,440.18
27835,9248,832,2,807.36
27836,9248,516,2,46.17
27837,9248,857,3,355.81
27838,9249,54,4,193.77
27839,9249,706,2,822.02
27840,9249,881,1,113.21
27841,9250,926,3,704.49
27842,9250,315,3,343.17
27843,9250,81,3,449.12
27844,9251,338,1,491.12
27845,9252,105,3,787.45
27846,9252,559,1,262.78
27847,9252,255,1,646.31
27848,9253,643,1,689.17
27849,9253,358,1,716.02
27850,9253,20,4,505.11
27851,9253,775,4,464.38
27852,9254,830,1,338.65
27853,9254,480,4,211.46
27854,9254,487,4,663.50
27855,9255,252,3,638.47
27856,9255,159,3,698.72
27857,9256,510,1,487.71
27858,9256,58,4,14.23
27859,9257,544,2,257.00
27860,9258,68,4,316.63
27861,9258,623,2,809.38
27862,9258,168,3,705.16
27863,9259,338,1,524.12
27864,9259,703,4,326.79
27865,9260,61,1,571.43
27866,9260,223,4,186.96
27867,9260,222,4,711.69
27868,9261,854,3,578.59
27869,9261,591,4,29.83
27870,9262,780,4,729.01
27871,9262,817,4,116.48
27872,9262,829,3,609.70
27873,9263,273,4,438.98
27874,9263,199,3,527.29
27875,9263,457,2,545.58
27876,9263,793,3,505.65
27877,9263,636,1,798.82
27878,9264,205,4,48.60
27879,9265,895,4,707.56
27880,9265,825,4,27.71
27881,9266,484,2,272.30
27882,9266,613,1,209.75
27883,9267,307,2,350.16
27884,9267,466,4,484.17
27885,9267,582,4,840.36
27886,9268,151,2,477.76
27887,9269,685,3,165.75
27888,9269,708,2,46.76
27889,9269,217,2,139.90
27890,9269,921,4,92.66
27891,9270,573,4,761.05
27892,9270,951,3,323.02
27893,9271,510,2,453.75
27894,9271,548,1,435.59
27895,9271,132,2,428.06
27896,9271,681,2,200.62
27897,9271,43,3,506.96
27898,9272,230,3,480.69
27899,9272,650,1,339.78
27900,9272,238,1,264.70
27901,9273,839,3,273.85
27902,9273,289,1,470.72
27903,9273,4,2,675.12
27904,9273,986,1,518.01
27905,9273,843,1,557.87
27906,9274,424,2,653.93
27907,9274,236,1,282.80
27908,9274,595,3,543.56
27909,9275,965,4,404.06
27910,9275,939,4,360.37
27911,9275,632,3,433.89
27912,9276,45,4,459.85
27913,9277,468,3,457.07
27914,9277,117,2,492.40
27915,9277,667,3,671.53
27916,9277,467,3,344.00
27917,9278,479,4,525.09
27918,9278,813,2,303.72
27919,9278,942,1,112.60
27920,9278,530,2,299.69
27921,9278,269,1,525.66
27922,9279,163,4,663.44
27923,9279,156,4,678.92
27924,9279,511,3,847.00
27925,9280,263,4,848.40
27926,9280,594,1,111.31
27927,9281,680,4,574.40
27928,9281,941,1,89.71
27929,9281,198,3,829.42
27930,9282,239,1,898.43
27931,9283,808,3,619.86
27932,9284,252,3,701.46
27933,9284,234,2,687.34
27934,9285,411,3,402.23
27935,9285,61,2,583.27
27936,9285,790,4,422.03
27937,9285,669,4,304.95
27938,9285,271,4,45.02
27939,9286,802,4,816.31
27940,9286,105,4,767.17
27941,9287,421,3,571.17
27942,9287,170,3,262.46
27943,9287,144,1,801.68
27944,9287,325,3,342.66
27945,9287,931,3,567.25
27946,9288,537,2,382.78
27947,9288,576,1,719.17
27948,9288,824,3,703.26
27949,9289,918,1,754.07
27950,9290,581,3,654.88
27951,9290,173,3,840.03
27952,9290,486,2,336.81
27953,9290,108,1,356.88
27954,9290,575,4,12.53
27955,9291,699,4,614.56
27956,9292,317,2,744.12
27957,9293,254,2,748.51
27958,9293,93,4,77.23
27959,9293,312,1,747.08
27960,9293,877,3,450.50
27961,9293,437,1,430.39
27962,9294,808,4,614.92
27963,9294,311,2,474.48
27964,9294,91,4,784.36
27965,9294,135,2,147.95
27966,9295,668,2,172.25
27967,9295,61,1,603.50
27968,9295,487,1,652.25
27969,9295,528,1,300.83
27970,9296,537,2,363.01
27971,9297,56,4,130.72
27972,9297,366,3,48.34
27973,9298,447,4,574.82
27974,9299,563,1,280.94
27975,9299,143,2,791.38
27976,9299,800,3,429.57
27977,9300,534,2,646.96
27978,9300,507,3,768.53
27979,9300,788,1,537.80
27980,9300,416,2,311.50
27981,9301,992,4,334.76
27982,9301,743,2,143.14
27983,9302,82,4,460.06
27984,9303,968,1,463.55
27985,9303,521,3,57.60
27986,9303,421,2,516.98
27987,9304,895,1,728.62
27988,9304,629,1,775.02
27989,9305,513,4,488.67
27990,9305,890,1,660.73
27991,9305,55,3,844.98
27992,9305,802,2,870.45
27993,9305,451,1,152.00
27994,9306,80,2,604.41
27995,9306,244,2,163.26
27996,9306,10,2,173.20
27997,9307,606,4,730.17
27998,9308,333,3,23.15
27999,9309,660,4,708.67
28000,9309,812,2,829.97
28001,9310,52,4,681.24
28002,9311,210,4,628.45
28003,9311,691,1,529.42
28004,9311,133,1,214.58
28005,9311,591,1,26.66
28006,9311,359,1,853.18
28007,9312,846,4,186.75
28008,9313,112,2,241.94
28009,9313,677,3,486.58
28010,9313,733,4,754.36
28011,9313,215,4,115.40
28012,9314,534,1,591.84
28013,9314,681,4,199.26
28014,9314,562,3,191.71
28015,9314,472,2,456.19
28016,9314,333,4,21.66
28017,9315,860,1,500.02
28018,9315,156,1,603.80
28019,9315,247,3,498.97
28020,9315,660,4,760.75
28021,9315,448,2,639.12
28022,9316,166,2,152.16
28023,9316,433,2,871.88
28024,9316,431,3,125.46
28025,9316,6,4,744.34
28026,9316,581,3,616.02
28027,9317,541,4,883.51
28028,9318,1,3,790.33
28029,9318,107,1,749.12
28030,9319,182,4,126.35
28031,9320,210,3,661.12
28032,9320,804,2,385.06
28033,9321,742,2,164.39
28034,9321,734,4,429.28
28035,9321,636,1,749.41
28036,9321,283,2,574.13
28037,9322,750,4,247.78
28038,9322,204,3,91.04
28039,9322,417,4,689.00
28040,9323,96,1,129.54
28041,9324,238,3,295.39
28042,9324,489,3,443.01
28043,9324,445,3,193.93
28044,9324,374,4,106.59
28045,9325,720,1,70.64
28046,9326,767,4,497.04
28047,9326,205,4,44.56
28048,9326,584,1,473.92
28049,9326,326,4,44.35
28050,9327,322,4,380.80
28051,9327,974,3,590.87
28052,9327,856,3,828.51
28053,9327,179,2,592.75
28054,9328,610,2,436.34
28055,9328,629,1,863.86
28056,9328,387,1,280.82
28057,9328,352,3,822.41
28058,9328,434,2,466.74
28059,9329,81,2,435.46
28060,9329,450,3,800.39
28061,9330,80,2,556.41
28062,9330,520,1,490.11
28063,9330,267,3,287.65
28064,9331,871,2,134.68
28065,9331,427,3,547.33
28066,9332,819,4,869.77
28067,9333,834,3,770.32
28068,9333,235,4,204.10
28069,9333,701,4,647.13
28070,9333,575,1,13.02
28071,9334,363,2,11.89
28072,9334,184,3,242.95
28073,9334,870,4,265.91
28074,9334,32,1,396.01
28075,9335,949,1,452.76
28076,9335,590,3,525.52
28077,9335,748,4,545.06
28078,9335,40,4,831.67
28079,9336,143,4,871.69
28080,9337,397,1,658.34
28081,9337,775,2,442.88
28082,9338,410,3,85.99
28083,9338,663,4,286.37
28084,9339,308,1,310.91
28085,9339,587,2,40.72
28086,9339,963,1,721.83
28087,9339,349,1,589.04
28088,9339,14,3,344.79
28089,9340,77,1,18.33
28090,9340,444,4,678.82
28091,9340,500,3,232.79
28092,9340,204,2,89.05
28093,9340,294,2,666.97
28094,9341,145,1,388.93
28095,9341,660,4,754.23
28096,9341,762,3,512.92
28097,9341,133,3,236.82
28098,9341,889,3,394.45
28099,9342,489,4,432.71
28100,9342,580,1,869.22
28101,9343,280,1,689.77
28102,9343,20,2,496.78
28103,9343,644,4,904.88
28104,9343,438,3,63.05
28105,9343,965,2,426.26
28106,9344,30,2,472.35
28107,9344,88,3,666.56
28108,9345,119,3,531.45
28109,9345,767,2,510.24
28110,9345,708,3,41.44
28111,9345,875,1,522.84
28112,9345,344,2,740.63
28113,9346,850,3,134.46
28114,9346,543,1,24.88
28115,9346,79,4,618.30
28116,9346,991,3,354.70
28117,9346,165,2,50.37
28118,9347,323,2,70.59
28119,9347,314,1,162.16
28120,9347,289,4,475.31
28121,9347,900,4,391.89
28122,9347,382,3,36.23
28123,9348,432,1,31.44
28124,9348,148,1,113.53
28125,9348,330,3,684.47
28126,9349,554,2,655.66
28127,9349,754,3,196.91
28128,9349,916,4,451.61
28129,9349,999,2,629.35
28130,9349,700,3,363.40
28131,9350,917,3,324.50
28132,9351,293,1,158.93
28133,9352,872,1,701.64
28134,9352,102,3,740.72
28135,9352,757,3,55.65
28136,9353,515,1,430.61
28137,9353,842,2,500.00
28138,9354,462,4,234.31
28139,9355,760,4,662.60
28140,9355,592,4,376.65
28141,9356,400,1,685.04
28142,9356,70,3,350.19
28143,9356,338,1,510.54
28144,9356,539,1,129.16
28145,9356,634,4,259.48
28146,9357,280,3,648.56
28147,9357,730,1,493.47
28148,9358,12,1,222.63
28149,9359,591,2,25.75
28150,9359,167,3,481.58
28151,9359,779,2,735.40
28152,9359,406,1,568.98
28153,9360,181,1,715.12
28154,9360,600,2,564.28
28155,9360,3,1,66.97
28156,9360,283,3,547.27
28157,9361,781,1,757.88
28158,9362,797,3,238.48
28159,9362,513,4,481.56
28160,9362,249,2,201.54
28161,9362,675,2,102.17
28162,9362,135,1,146.28
28163,9363,416,2,331.19
28164,9363,58,3,16.28
28165,9363,158,2,141.02
28166,9364,221,3,779.78
28167,9364,960,3,374.05
28168,9364,322,3,422.68
28169,9364,482,3,154.52
28170,9365,940,2,393.02
28171,9365,771,3,618.73
28172,9365,94,2,233.97
28173,9365,112,2,247.72
28174,9366,230,3,468.74
28175,9367,483,1,514.13
28176,9368,987,3,783.31
28177,9369,402,4,342.95
28178,9369,553,4,347.47
28179,9369,895,1,744.29
28180,9369,812,4,778.17
28181,9369,763,4,711.76
28182,9370,273,1,417.09
28183,9371,5,3,104.99
28184,9371,272,2,758.51
28185,9372,88,1,651.01
28186,9372,586,3,277.96
28187,9373,110,2,583.33
28188,9374,774,3,287.00
28189,9374,576,4,753.52
28190,9375,555,4,528.85
28191,9375,687,4,205.72
28192,9376,616,3,808.28
28193,9376,845,3,649.54
28194,9376,535,4,879.28
28195,9376,454,3,672.79
28196,9376,510,2,460.58
28197,9377,418,1,179.30
28198,9377,181,3,715.92
28199,9377,606,2,776.35
28200,9377,665,2,424.76
28201,9377,795,4,559.96
28202,9378,706,4,767.88
28203,9378,727,2,719.05
28204,9378,932,4,806.24
28205,9378,941,1,89.40
28206,9378,733,3,735.37
28207,9379,410,4,93.87
28208,9379,296,4,95.65
28209,9379,113,2,611.60
28210,9380,423,2,225.64
28211,9380,146,1,235.88
28212,9381,616,1,932.03
28213,9381,727,3,780.52
28214,9381,438,1,56.55
28215,9381,256,3,903.58
28216,9382,350,1,830.51
28217,9382,368,4,935.99
28218,9382,607,4,189.90
28219,9382,496,3,615.17
28220,9382,944,1,140.57
28221,9383,290,4,162.42
28222,9384,75,2,237.37
28223,9384,18,3,19.03
28224,9384,627,2,627.46
28225,9384,943,1,33.52
28226,9385,659,2,385.45
28227,9385,688,3,114.48
28228,9385,167,3,481.50
28229,9385,369,1,565.15
28230,9385,498,4,348.98
28231,9386,352,1,861.65
28232,9386,80,3,618.96
28233,9387,396,2,514.75
28234,9387,931,2,547.27
28235,9388,349,2,558.22
28236,9388,278,3,467.21
28237,9388,793,3,463.85
28238,9388,115,1,532.03
28239,9389,295,2,422.33
28240,9390,884,4,311.79
28241,9390,275,1,533.11
28242,9391,375,1,58.92
28243,9391,959,4,328.15
28244,9391,492,3,627.89
28245,9392,502,2,21.52
28246,9393,175,1,514.97
28247,9393,952,1,717.85
28248,9393,456,3,516.11
28249,9394,885,3,786.61
28250,9395,406,3,538.64
28251,9395,704,3,507.04
28252,9395,912,1,227.31
28253,9395,759,3,200.16
28254,9395,418,2,200.65
28255,9396,932,4,914.87
28256,9397,274,4,434.63
28257,9397,401,1,168.20
28258,9397,743,2,133.65
28259,9398,260,4,264.53
28260,9398,84,3,606.75
28261,9399,481,3,663.18
28262,9399,617,2,442.45
28263,9399,942,2,110.44
28264,9399,888,1,639.83
28265,9400,339,1,362.67
28266,9400,159,4,734.88
28267,9400,178,2,800.17
28268,9401,460,1,682.07
28269,9401,203,2,209.25
28270,9401,284,1,909.50
28271,9401,774,3,282.71
28272,9402,1000,2,635.84
28273,9403,222,3,697.49
28274,9403,7,2,310.99
28275,9403,424,2,652.19
28276,9403,29,3,571.23
28277,9403,16,4,273.58
28278,9404,757,1,54.19
28279,9404,749,1,582.38
28280,9404,887,1,78.57
28281,9404,680,3,583.03
28282,9404,353,1,545.74
28283,9405,787,1,112.15
28284,9405,416,3,325.17
28285,9405,808,2,618.53
28286,9405,339,2,393.14
28287,9406,695,4,812.95
28288,9406,955,2,29.87
28289,9407,6,4,806.15
28290,9407,604,4,849.30
28291,9407,951,4,308.39
28292,9407,38,2,529.84
28293,9408,69,1,421.62
28294,9408,906,3,233.15
28295,9408,261,3,728.58
28296,9408,72,4,708.26
28297,9409,203,1,220.09
28298,9409,561,3,744.31
28299,9409,102,4,806.41
28300,9409,437,4,448.97
28301,9410,372,3,691.82
28302,9410,613,2,201.50
28303,9410,241,3,215.49
28304,9411,377,1,204.46
28305,9411,608,2,238.77
28306,9411,798,1,70.56
28307,9411,868,3,311.56
28308,9411,477,2,563.31
28309,9412,928,4,766.38
28310,9412,340,4,98.89
28311,9413,15,2,704.90
28312,9414,115,4,511.98
28313,9414,638,2,159.12
28314,9415,169,4,321.63
28315,9415,107,4,758.93
28316,9415,601,1,379.14
28317,9415,328,2,106.37
28318,9415,98,3,43.94
28319,9416,182,2,125.19
28320,9417,945,1,637.97
28321,9418,438,2,61.15
28322,9419,680,1,589.66
28323,9419,621,2,291.64
28324,9419,673,2,88.50
28325,9420,12,1,249.66
28326,9420,527,1,770.79
28327,9420,590,1,500.64
28328,9420,814,3,820.72
28329,9421,158,2,152.78
28330,9421,512,3,553.86
28331,9421,695,1,890.27
28332,9421,789,2,846.18
28333,9422,173,1,800.96
28334,9422,514,3,715.82
28335,9423,654,3,607.26
28336,9423,649,4,427.65
28337,9424,721,4,658.67
28338,9425,223,4,174.17
28339,9425,201,2,785.77
28340,9425,242,4,853.16
28341,9425,110,2,607.26
28342,9426,279,2,134.60
28343,9426,395,4,701.92
28344,9426,162,1,17.49
28345,9426,959,2,313.03
28346,9426,219,1,587.80
28347,9427,520,3,539.28
28348,9427,14,1,347.22
28349,9427,844,2,584.07
28350,9428,145,4,412.46
28351,9428,662,2,101.27
28352,9428,705,2,694.92
28353,9429,937,4,335.86
28354,9430,741,4,886.09
28355,9430,269,4,570.08
28356,9431,827,3,193.96
28357,9431,892,1,774.85
28358,9431,751,3,331.49
28359,9431,218,1,265.00
28360,9431,830,3,387.05
28361,9432,922,1,407.79
28362,9432,870,4,293.31
28363,9432,439,2,659.43
28364,9433,348,3,14.38
28365,9434,665,4,443.46
28366,9434,417,1,669.22
28367,9435,537,3,377.26
28368,9435,931,1,547.58
28369,9436,951,2,294.35
28370,9437,645,2,396.59
28371,9437,200,2,54.09
28372,9437,976,3,684.35
28373,9437,675,3,109.13
28374,9437,897,4,133.58
28375,9438,103,2,317.04
28376,9438,615,4,170.81
28377,9438,804,3,361.42
28378,9438,956,2,540.43
28379,9438,692,2,59.44
28380,9439,251,4,475.80
28381,9440,821,1,15.17
28382,9440,702,1,562.56
28383,9440,70,3,402.71
28384,9440,747,3,365.32
28385,9440,412,2,194.21
28386,9441,823,3,702.28
28387,9442,444,2,735.36
28388,9442,61,1,583.91
28389,9442,211,3,166.64
28390,9443,25,2,57.50
28391,9443,426,2,631.22
28392,9443,222,2,764.70
28393,9444,554,2,668.96
28394,9444,652,4,792.73
28395,9444,46,2,601.21
28396,9444,95,3,50.71
28397,9444,770,3,591.94
28398,9445,930,4,700.12
28399,9445,797,1,245.62
28400,9445,837,4,590.43
28401,9445,281,1,458.55
28402,9445,171,4,462.81
28403,9446,107,3,756.98
28404,9446,224,1,509.91
28405,9446,277,3,348.05
28406,9446,478,1,497.84
28407,9446,209,2,317.37
28408,9447,73,3,699.92
28409,9447,314,1,158.29
28410,9447,593,3,220.15
28411,9447,551,2,571.49
28412,9448,321,3,407.71
28413,9448,497,4,364.56
28414,9448,833,1,176.71
28415,9448,103,3,342.14
28416,9448,214,1,277.36
28417,9449,790,1,404.10
28418,9450,745,2,628.02
28419,9450,882,1,104.40
28420,9450,640,4,75.44
28421,9451,99,1,207.74
28422,9451,21,2,527.97
28423,9451,750,2,220.42
28424,9452,298,2,252.72
28425,9452,915,2,788.42
28426,9453,151,2,482.94
28427,9453,117,3,499.04
28428,9453,897,1,144.03
28429,9454,91,2,835.12
28430,9454,724,3,366.26
28431,9454,392,1,502.24
28432,9455,475,4,611.97
28433,9455,60,2,157.50
28434,9455,666,2,688.55
28435,9455,794,3,459.27
28436,9456,14,4,356.74
28437,9457,956,2,510.32
28438,9457,22,1,737.52
28439,9457,618,4,759.28
28440,9458,540,1,684.94
28441,9458,751,1,294.14
28442,9458,785,3,609.54
28443,9458,310,2,158.68
28444,9458,497,4,360.78
28445,9459,283,3,624.33
28446,9460,181,4,708.49
28447,9460,69,1,435.03
28448,9461,253,1,819.18
28449,9461,918,3,709.06
28450,9462,612,1,656.89
28451,9462,273,4,429.25
28452,9462,66,2,480.76
28453,9463,873,3,320.50
28454,9464,637,3,56.50
28455,9464,347,4,767.19
28456,9464,406,1,539.59
28457,9464,371,1,649.93
28458,9464,612,3,718.97
28459,9465,565,1,39.22
28460,9465,255,1,585.38
28461,9465,267,4,294.88
28462,9465,461,1,516.26
28463,9465,32,3,435.81
28464,9466,338,2,484.53
28465,9466,101,3,404.33
28466,9466,301,4,719.57
28467,9466,903,3,772.14
28468,9466,514,1,725.15
28469,9467,29,1,566.69
28470,9468,404,3,848.89
28471,9468,609,2,268.96
28472,9469,503,4,897.11
28473,9469,942,2,119.21
28474,9470,344,4,736.69
28475,9470,437,1,471.32
28476,9470,252,3,640.90
28477,9470,956,4,530.90
28478,9471,912,3,214.91
28479,9471,101,4,400.95
28480,9471,579,3,39.96
28481,9472,235,3,198.94
28482,9472,383,4,146.62
28483,9473,173,1,747.86
28484,9473,359,2,871.44
28485,9473,695,4,859.83
28486,9473,458,2,892.48
28487,9474,330,2,631.49
28488,9474,95,3,46.49
28489,9474,699,4,696.30
28490,9474,689,2,350.91
28491,9474,801,3,799.13
28492,9475,163,2,643.00
28493,9476,568,2,28.48
28494,9477,189,1,655.92
28495,9477,697,2,35.11
28496,9477,691,2,473.74
28497,9477,668,1,161.23
28498,9477,966,1,652.41
28499,9478,936,1,757.17
28500,9478,908,2,857.05
28501,9478,231,3,502.32
28502,9479,424,2,633.74
28503,9479,768,1,798.06
28504,9480,477,1,566.43
28505,9480,942,4,108.94
28506,9481,89,4,146.70
28507,9481,77,4,17.86
28508,9482,547,3,237.54
